source_id,title,url,source_type,retrieved_at,license_note,review_status
SRC_000089,Nơi Chủ tịch Hồ Chí Minh viết Tuyên ngôn độc lập,https://vnexpress.net/noi-chu-tich-ho-chi-minh-viet-tuyen-ngon-doc-lap-3271046.html,news_article,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000090,"Di tích 5D phố Hàm Long - Hà Nội, nơi thành lập Chi bộ cộng sản đầu tiên ở Việt Nam",https://dsvh.gov.vn/di-tich-5d-pho-ham-long-ha-noi-noi-thanh-lap-chi-bo-cong-san-dau-tien-o-viet-nam-3169,government_heritage_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000091,Di tích cách mạng nhà số 5D Hàm Long - Nơi thành lập Chi bộ Cộng sản đầu tiên ở Việt Nam vào tháng 3 năm 1929,https://baotanglichsu.vn/vi/Articles/2002/68135/di-tich-cach-mang-nha-so-5d-ham-long-noi-thanh-lap-chi-bo-cong-san-djau-tien-o-viet-nam-vao-thang-3-nam-1929.html,official_museum,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000092,"Tọa đàm khoa học Bảo tồn và phát huy giá trị di tích ngôi nhà số 5D Hàm Long, phường Cửa Nam, thành phố Hà Nội",https://sovhtt.hanoi.gov.vn/toa-dam-khoa-hoc-bao-ton-va-phat-huy-gia-tri-di-tich-ngoi-nha-so-5d-ham-long-phuong-cua-nam-thanh-pho-ha-noi/,local_government,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000093,"Di tích 5D phố Hàm Long, Hà Nội - Nơi thành lập Chi bộ cộng sản đầu tiên ở Việt Nam",https://vovworld.vn/vi-VN/viet-nam-dat-nuoc-con-nguoi/di-tich-5d-pho-ham-long-ha-noi-noi-thanh-lap-chi-bo-cong-san-dau-tien-o-viet-nam-2428478.vov5,public_broadcaster,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000094,"Bảo tồn, phát huy giá trị di tích về Chi bộ Cộng sản đầu tiên của nước ta",https://nhandan.vn/bao-ton-phat-huy-gia-tri-di-tich-ve-chi-bo-cong-san-dau-tien-cua-nuoc-ta-post950982.html,news_article,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000095,Thành cổ Sơn Tây – Báo Chính phủ,https://baochinhphu.vn/thanh-co-son-tay-10235788.htm,government_news,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000096,Di tích Thành cổ Sơn Tây – công trình quân sự độc đáo bằng đá ong,https://sovhtt.hanoi.gov.vn/di-tich-thanh-co-son-tay-cong-trinh-quan-su-doc-dao-bang-da-ong/,local_government,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000097,Thành cổ Sơn Tây – Báo Nhân Dân,https://nhandan.vn/thanh-co-son-tay-post723118.html,news_article,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000098,Nhiều hoạt động hấp dẫn kỷ niệm 200 năm Thành cổ Sơn Tây,https://thanglong.chinhphu.vn/nhieu-hoat-dong-hap-dan-ky-niem-200-nam-thanh-co-son-tay-103221102021432924.htm,government_news,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000099,Đền Ngọc Sơn – Cổng du lịch MyHanoi,https://myhanoi.vn/vi/denngocson,tourism_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000100,Di tích quốc gia đặc biệt hồ Hoàn Kiếm và đền Ngọc Sơn – Thắng cảnh nổi tiếng của Thủ đô,https://sovhtt.hanoi.gov.vn/di-tich-quoc-gia-dac-biet-ho-hoan-kiem-va-den-ngoc-son-thang-canh-noi-tieng-cua-thu-2/,local_government,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000101,Công bố 20 kỷ lục về Hà Nội,https://baochinhphu.vn/cong-bo-20-ky-luc-ve-ha-noi-10240163.htm,government_news,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000102,Những câu chuyện về cầu Thê Húc,https://baotanglichsu.vn/vi/Articles/2001/66218/nhung-cau-chuyen-ve-cau-the-huc.html,official_museum,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000103,Những di sản kiến trúc qua nghìn năm Thăng Long,https://baotanglichsu.vn/vi/Articles/2001/65156/nhung-di-san-kien-truc-qua-nghin-nam-thang-long.html,official_museum,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000104,Chùa Một Cột – Cổng thông tin du lịch phường Ba Đình,https://visitbadinh.com.vn/vi/place/details/chua-mot-cot-6,official_tourism_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000105,Chùa một cột – Trung tâm Bảo tồn Di sản Thăng Long – Hà Nội,https://hoangthanhthanglong.com/2018/12/03/chua-mot-cot/,official_heritage_site,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000106,Chùa Một Cột – ngôi chùa độc nhất vô nhị châu Á,https://tapchinghiencuuphathoc.vn/chua-mot-cot-ngoi-chua-doc-nhat-vo-nhi-chau-a.html,religious_research_journal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000107,Chùa Một Cột – Báo Sài Gòn Giải Phóng,https://www.sggp.org.vn/chua-mot-cot-post34753.html,news_article,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000108,Chùa Trấn Quốc – Tây Hồ 360,https://tayho360.vn/chi_tiet_di_tich_lich_su/chua-tran-quoc.html,local_tourism_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000109,Chùa Trấn Quốc - Danh thắng bậc nhất kinh kỳ,https://baotanglichsuquocgia.vn/vi/Articles/3096/18371/chua-tran-quoc-danh-thang-bac-nhat-kinh-ky.html,official_museum,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000110,Chùa Trấn Quốc – Giáo hội Phật giáo Việt Nam thành phố Hà Nội,https://phatgiaohanoi.vn/chua-tran-quoc.html,religious_organization,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000111,Chùa Trấn Quốc: Khám phá kỳ quan kiến trúc và tâm linh của Hà Nội,https://www.vietnamairlines.com/vn/vi/plan-book/travel/travel-guide/tran-quoc-pagoda,airline_travel_guide,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000112,Đền Quán Thánh – Cổng thông tin du lịch phường Ba Đình,https://visitbadinh.com.vn/vi/place/details/den-quan-thanh-35,official_tourism_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000113,"Góp bàn về niên đại hai pho tượng trong đền Quán Thánh – Nguyễn Đạt Thức, Di sản văn hóa 1(50), 2015, tr.48–52",https://dsvh.gov.vn/Upload/files/5010_gop%20ban%20nien%20dai.pdf,heritage_research_article,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000114,Khám phá Thăng Long tứ trấn: Đền Quán Thánh ngàn năm lịch sử,https://www.vietnamairlines.com/go/vi/plan-book/travel/travel-guide/den-quan-thanh,airline_travel_guide,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000115,Quyết định xếp hạng di tích quốc gia đặc biệt (đợt 12),https://dsvh.gov.vn/quyet-dinh-xep-hang-di-tich-quoc-gia-dac-biet-dot-12-3450,official_heritage_authority,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000116,Thủ tướng Chính phủ quyết định công nhận bảo vật quốc gia (đợt 5) năm 2016,https://dsvh.gov.vn/thu-tuong-chinh-phu-quyet-dinh-cong-nhan-bao-vat-quoc-gia-dot-5-nam-2016-1279,official_heritage_authority,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000117,Phủ Tây Hồ – Tây Hồ 360,https://www.tayho360.vn/chi_tiet_di_tich_lich_su/phu-tay-ho.html,official_tourism_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000118,Lễ hội Phủ Tây Hồ – phường Quảng An,https://tayho360.vn/chi_tiet_le_hoi/le-hoi-phu-tay-ho-phuong-quang-an.html,official_tourism_portal,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000119,Phủ Tây Hồ – Vntrip,https://www.vntrip.vn/cam-nang/phu-tay-ho-43151,travel_guide,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000120,Du ngoạn Hồ Tây: Ghé thăm di tích nghệ thuật Phủ Tây Hồ,https://itoday.vn/du-ngoan-ho-tay-ghe-tham-di-tich-nghe-thuat-phu-tay-ho-a444068.html,news_article,2026-09-04,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000121,Giáo xứ Chính Tòa Hà Nội – Tổng Giáo phận Hà Nội,https://www.tonggiaophanhanoi.org/giao-xu-chinh-toa-ha-noi/,official_religious_organization,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000122,Khám phá nét kiến trúc độc đáo của Nhà thờ Lớn Hà Nội,https://vntravel.org.vn/kham-pha-net-kien-truc-doc-dao-cua-nha-tho-lon-nhat-ha-noi-a2245.html,tourism_magazine,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000123,Nhà thờ Lớn Hà Nội: khám phá nhà thờ cổ ở thủ đô,https://www.traveloka.com/vi-vn/explore/destination/nha-tho-lon-ha-noi-acc/158921,travel_guide,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000124,Kiến trúc và trùng tu Nhà thờ Chính Tòa Hà Nội – Tổng Giáo phận Hà Nội,https://www.tonggiaophanhanoi.org/giao-xu-chinh-toa-ha-noi/,official_religious_organization,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000125,Trưng bày online Khu di tích Thành Cổ Loa,https://trungbayonline.thanhcoloa.vn/,official_monument_portal,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000126,Cột cờ Hà Nội – Cổng thông tin du lịch phường Ba Đình,https://visitbadinh.com.vn/vi/place/details/cot-co-ha-noi-15,official_tourism_portal,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000127,Di tích lịch sử và danh lam thắng cảnh hồ Hoàn Kiếm và đền Ngọc Sơn,https://dsvh.gov.vn/di-tich-lich-su-va-danh-lam-thang-canh-ho-hoan-kiem-va-den-ngoc-son-2978,official_heritage_authority,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000128,Lăng Chủ tịch Hồ Chí Minh – nơi bồi đắp lòng yêu nước,https://thanhuyhanoi.vn/tin-tuc/chinh-tri/lang-chu-tich-ho-chi-minh-noi-boi-dap-hun-duc-long-yeu-nuoc-niem-tu-hao-dan-toc-10030998.html,official_party_portal,2026-09-05,"Bản quyền thuộc nguồn; chỉ lưu tóm tắt chuẩn hóa ngắn và URL, không lưu toàn văn.",approved
SRC_000129,Thăng Long tứ trấn được xếp hạng Di tích quốc gia đặc biệt,https://sovhtt.hanoi.gov.vn/thang-long-tu-tran-duoc-xep-hang-di-tich-quoc-gia-dac-biet/,government_cultural_portal,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000130,Đền Bạch Mã đón bằng Di tích quốc gia đặc biệt Thăng Long tứ trấn,https://sovhtt.hanoi.gov.vn/den-bach-ma-don-bang-di-tich-quoc-gia-dac-biet-thang-long-tu-tran/,government_cultural_portal,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000131,Đền Bạch Mã: Giá trị đặc biệt của một trong tứ trấn Thăng Long,https://sovhtt.hanoi.gov.vn/den-bach-ma-gia-tri-dac-biet-cua-mot-trong-tu-tran-thang-long/,government_cultural_portal,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000132,Lễ hội đền Bạch Mã,https://vietnamtourism.vn/index.php/tourism/items/875/26,national_tourism_portal,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000133,Bảo tồn và phát huy giá trị của Di tích Quốc gia Đặc biệt Đền Bạch Mã,https://www.vietnamplus.vn/bao-ton-va-phat-huy-gia-tri-cua-di-tich-quoc-gia-dac-biet-den-bach-ma-post1101101.vnp,national_news_agency,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000134,Bạch Mã - ngôi đền cổ nhất Hà Nội,https://daibieunhandan.vn/bach-ma-ngoi-den-co-nhat-ha-noi-10251582.html,national_assembly_newspaper,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000135,Ly kỳ cuộc đấu phép giữa Cao Biền và thần Long Đỗ,https://baotanglichsu.vn/vi/Articles/3098/13340/ly-ky-cuoc-djau-phep-giua-cao-bien-va-than-long-djo.html,national_history_museum,2026-09-07,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000136,Thăng Long tứ trấn - Dấu ấn lịch sử ngàn năm,https://hanoi.gov.vn/van-hien-thang-long/thang-long-tu-tran-dau-an-lich-su-ngan-nam-42733112.htm,government_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000137,Quận Ba Đình tổ chức lễ hội Ngày hóa của Đức Thánh Linh Lang Đại Vương,https://sovhtt.hanoi.gov.vn/quan-ba-dinh-to-chuc-le-hoi-ngay-hoa-cua-duc-thanh-linh-lang-dai-vuong/,government_cultural_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000138,Thăng Long tứ trấn: Đền Linh Lang,https://baotanglichsu.vn/VI/Articles/3096/11352/thang-long-tu-tran-djen-linh-lang.html,national_history_museum,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000139,Khám phá đền Voi Phục - Vị thần hộ mệnh phía Tây của Thăng Long,https://www.vietnamairlines.com/kh/vi/plan-book/travel/travel-guide/voi-phuc-temple,state_airline_travel_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000140,Phường Giảng Võ tổ chức điểm trông giữ xe miễn phí phục vụ nhân dân và du khách tại Đền Voi Phục,https://giangvo.hanoi.gov.vn/thong-tin-cong-khai/to-chuc-diem-trong-giu-xe-mien-phi-phuc-vu-nhan-dan-va-du-khach-thap-phuong-tai-di-tich-den-voi-phuc-dip-tet-nguyen-dan-2808260216100853279.htm,local_government_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000141,Giới thiệu về Thăng Long Tứ Trấn - Đền (Đình) Kim Liên,https://vanmieuquoctugiam.hanoi.gov.vn/di-tich-lich-su-va-le-hoi-truyen-thong/gioi-thieu-ve-thang-long-tu-tran-den-dinh-kim-lien-2813260225092339263.htm,local_government_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000142,Lễ hội truyền thống Quốc gia đặc biệt Thăng Long tứ trấn - Đền Kim Liên,https://vanmieuquoctugiam.hanoi.gov.vn/di-tich-lich-su-va-le-hoi-truyen-thong/le-hoi-truyen-thong-quoc-gia-dac-biet-thang-long-tu-tran-den-kim-lien-2813260428150319453.htm,local_government_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
SRC_000143,Khai hội đền Kim Liên và đón Bằng xếp hạng Di tích quốc gia đặc biệt,https://thanglong.chinhphu.vn/khai-hoi-den-kim-lien-va-don-bang-xep-hang-di-tich-quoc-gia-dac-biet-103220416124220116.htm,government_news_portal,2026-09-08,Bản quyền thuộc nguồn; chỉ lưu bản tóm tắt chuẩn hóa và URL nguồn,approved
