node_id,canonical_name,type,admin_level,aliases,normalized_key,numeric_value,unit,value_kind,review_status
ARCH_000060,Nhóm ô cửa hình rẻ quạt Cột cờ Hà Nội,Architecture,,,nhom_o_cua_hinh_re_quat_cot_co_ha_noi,,,,approved
ARCH_000061,Nhóm cửa sổ lầu vọng canh Cột cờ Hà Nội,Architecture,,,nhom_cua_so_lau_vong_canh_cot_co_ha_noi,,,,approved
ARCH_000062,Trụ tròn giữa lầu vọng canh Cột cờ Hà Nội,Architecture,,,tru_tron_giua_lau_vong_canh_cot_co_ha_noi,,,,approved
VALUE_000015,"3,1 m",Value,,,3_1_m,3.1,m,height,approved
VALUE_000016,"42,5 m",Value,,,42_5_m,42.5,m,length,approved
VALUE_000017,"3,7 m",Value,,,3_7_m,3.7,m,height,approved
VALUE_000018,27 m,Value,,,27_m,27,m,length,approved
VALUE_000019,"5,1 m",Value,,,5_1_m,5.1,m,height,approved
VALUE_000020,"12,8 m",Value,,,12_8_m,12.8,m,length,approved
VALUE_000021,54 bậc,Value,,,54_bac,54,bậc,step_count,approved
VALUE_000022,39 ô cửa,Value,,,39_o_cua,39,ô cửa,opening_count,approved
VALUE_000023,6 ô cửa,Value,,,6_o_cua,6,ô cửa,opening_count,approved
VALUE_000024,8 cửa sổ,Value,,,8_cua_so,8,cửa sổ,window_count,approved
VALUE_000025,"3,3 m",Value,,,3_3_m,3.3,m,height,approved
VALUE_000026,"0,4 m",Value,,,0_4_m,0.4,m,diameter,approved
LOCATION_000002,Đường Điện Biên Phủ,Location,,Phố Điện Biên Phủ,duong_dien_bien_phu,,,,approved
TIME_000028,Năm 1989,Time,,1989,nam_1989,,,,approved
TIME_000029,Ngày 10 tháng 10 năm 1954,Time,,10/10/1954|1954-10-10,ngay_10_thang_10_nam_1954,,,,approved
EVENT_000014,Lễ thượng cờ tại Cột cờ Hà Nội ngày 10/10/1954,Event,,,le_thuong_co_tai_cot_co_ha_noi_ngay_10_10_1954,,,,approved
ACTIVITY_000013,Quan sát quân sự,Activity,,Vọng canh quân sự,quan_sat_quan_su,,,,approved
PLACE_000007,Ô Quan Chưởng,Place,,Ô Đông Hà|Đông Hà Môn|Đông Hà môn|Ô Thanh Hà|Ô Cửa Đông,o_quan_chuong,,,,approved
ADDRESS_000005,"Ngã tư Hàng Chiếu – Đào Duy Từ – Thanh Hà – Ô Quan Chưởng, phường Hoàn Kiếm, thành phố Hà Nội",Address,,,nga_tu_hang_chieu_dao_duy_tu_thanh_ha_o_quan_chuong_phuong_hoan_kiem_thanh_pho_ha_noi,,,,approved
ADMIN_000006,Phường Hoàn Kiếm,AdministrativeArea,ward,,phuong_hoan_kiem,,,,approved
LOCATION_000003,Phố Ô Quan Chưởng,Location,,,pho_o_quan_chuong,,,,approved
LOCATION_000004,Phố Hàng Chiếu,Location,,,pho_hang_chieu,,,,approved
ARCH_000063,Tầng dưới Ô Quan Chưởng,Architecture,,,tang_duoi_o_quan_chuong,,,,approved
ARCH_000064,Cửa chính Ô Quan Chưởng,Architecture,,,cua_chinh_o_quan_chuong,,,,approved
ARCH_000065,Cửa phụ bên trái Ô Quan Chưởng,Architecture,,,cua_phu_ben_trai_o_quan_chuong,,,,approved
ARCH_000066,Cửa phụ bên phải Ô Quan Chưởng,Architecture,,,cua_phu_ben_phai_o_quan_chuong,,,,approved
ARCH_000067,Vọng lâu Ô Quan Chưởng,Architecture,,,vong_lau_o_quan_chuong,,,,approved
ARCH_000068,Hệ bậc thang lên vọng lâu Ô Quan Chưởng,Architecture,,,he_bac_thang_len_vong_lau_o_quan_chuong,,,,approved
ARCH_000069,Lan can vọng lâu Ô Quan Chưởng,Architecture,,,lan_can_vong_lau_o_quan_chuong,,,,approved
HOBJ_000012,Bia Thân cấm khư tệ tại Ô Quan Chưởng,HeritageObject,,Bia Lệnh cấm trừ tệ Ô Quan Chưởng,bia_than_cam_khu_te_tai_o_quan_chuong,,,,approved
HOBJ_000013,Bảng chữ Đông Hà Môn tại Ô Quan Chưởng,HeritageObject,,,bang_chu_dong_ha_mon_tai_o_quan_chuong,,,,approved
PERSON_000022,Hoàng Diệu,Person,,,hoang_dieu,,,,approved
PERSON_000023,Hoàng Văn Xứng,Person,,,hoang_van_xung,,,,approved
TIME_000030,Năm 1749,Time,,1749,nam_1749,,,,approved
TIME_000031,Năm 1785,Time,,1785,nam_1785,,,,approved
TIME_000032,Năm 1804,Time,,1804,nam_1804,,,,approved
TIME_000033,Năm 1881,Time,,1881,nam_1881,,,,approved
EVENT_000015,Lập bia Thân cấm khư tệ tại Ô Quan Chưởng năm 1881,Event,,,lap_bia_than_cam_khu_te_tai_o_quan_chuong_nam_1881,,,,approved
ASTYLE_000004,Kiến trúc vọng lâu,ArchitecturalStyle,,Kiểu vọng lâu,kien_truc_vong_lau,,,,approved
MATERIAL_000004,Gạch vồ,Material,,,gach_vo,,,,approved
ACTIVITY_000014,Canh gác và kiểm soát an ninh cửa ô,Activity,,,canh_gac_va_kiem_soat_an_ninh_cua_o,,,,approved
VALUE_000027,3 m,Value,,,3_m,3,m,height,approved
VALUE_000028,"2,5 m",Value,,,2_5_m,2.5,m,height,approved
VALUE_000029,"1,65 m",Value,,,1_65_m,1.65,m,width,approved
VALUE_000030,7 m,Value,,,7_m,7,m,thickness,approved
VALUE_000031,"0,8 m",Value,,,0_8_m,0.8,m,dimension,approved
VALUE_000032,1 m,Value,,,1_m,1,m,dimension,approved
PLACE_000008,Tháp Rùa,Place,,Quy Sơn Tháp|Tháp Núi Rùa|Turtle Tower,thap_rua,,,,approved
PLACE_000009,Hồ Hoàn Kiếm,Place,,Hồ Gươm|Hồ Tả Vọng|Hoan Kiem Lake,ho_hoan_kiem,,,,approved
LOCATION_000005,Gò Rùa,Location,,Đảo Rùa|Gò Tháp Rùa,go_rua,,,,approved
ADDRESS_000006,"Gò Rùa, hồ Hoàn Kiếm, thành phố Hà Nội",Address,,,go_rua_ho_hoan_kiem_thanh_pho_ha_noi,,,,approved
ARCH_000070,Tầng một Tháp Rùa,Architecture,,,tang_mot_thap_rua,,,,approved
ARCH_000071,Tầng hai Tháp Rùa,Architecture,,,tang_hai_thap_rua,,,,approved
ARCH_000072,Tầng ba Tháp Rùa,Architecture,,,tang_ba_thap_rua,,,,approved
ARCH_000073,Tầng đỉnh Tháp Rùa,Architecture,,,tang_dinh_thap_rua,,,,approved
ARCH_000074,Móng Tháp Rùa,Architecture,,,mong_thap_rua,,,,approved
ARCH_000075,Cửa tròn phía đông tầng ba Tháp Rùa,Architecture,,,cua_tron_phia_dong_tang_ba_thap_rua,,,,approved
ARCH_000076,Hệ mái cong Tháp Rùa,Architecture,,,he_mai_cong_thap_rua,,,,approved
ARCH_000077,Hệ lan can hai tầng dưới Tháp Rùa,Architecture,,,he_lan_can_hai_tang_duoi_thap_rua,,,,approved
HOBJ_000014,Dòng chữ Quy Sơn Tháp trên Tháp Rùa,HeritageObject,,Quy Sơn Tháp trên cửa tròn,dong_chu_quy_son_thap_tren_thap_rua,,,,approved
VALUE_000033,"6,28 m",Value,,,6_28_m,6.28,m,length,approved
VALUE_000034,"4,54 m",Value,,,4_54_m,4.54,m,width,approved
VALUE_000035,"4,8 m",Value,,,4_8_m,4.8,m,length,approved
VALUE_000036,"3,64 m",Value,,,3_64_m,3.64,m,width,approved
VALUE_000037,"2,97 m",Value,,,2_97_m,2.97,m,length,approved
VALUE_000038,"1,9 m",Value,,,1_9_m,1.9,m,width,approved
VALUE_000039,"0,68 m",Value,,,0_68_m,0.68,m,diameter,approved
VALUE_000040,2 m,Value,,,2_m,2,m,side_length,approved
VALUE_000041,"8,8 m",Value,,,8_8_m,8.8,m,height,approved
VALUE_000042,Khoảng 350 m²,Value,,,khoang_350_m,350,m²,area,approved
VALUE_000043,10 cửa,Value,,,10_cua,10,cửa,opening_count,approved
VALUE_000044,14 cửa,Value,,,14_cua,14,cửa,opening_count,approved
TIME_000034,Khoảng giữa năm 1884 đến tháng 4 năm 1886,Time,,Khoảng 1884–1886,khoang_giua_nam_1884_den_thang_4_nam_1886,,,,approved
ASTYLE_000005,Kiến trúc Gothic,ArchitecturalStyle,,Kiến trúc gô-tích|Gothic,kien_truc_gothic,,,,approved
ASTYLE_000006,Kiến trúc truyền thống Việt Nam,ArchitecturalStyle,,,kien_truc_truyen_thong_viet_nam,,,,approved
EVENT_000016,Không gian chiếu sáng nghệ thuật Hồ Gươm–Tháp Rùa 2025–2026,Event,,,khong_gian_chieu_sang_nghe_thuat_ho_guomthap_rua_20252026,,,,approved
TIME_000035,Từ ngày 24/12/2025 đến ngày 04/01/2026,Time,,2025-12-24/2026-01-04,tu_ngay_24_12_2025_den_ngay_04_01_2026,,,,approved
PLACE_000010,Khu di tích Chủ tịch Hồ Chí Minh tại Phủ Chủ tịch,Place,,Khu Di tích Phủ Chủ tịch|Khu lưu niệm Chủ tịch Hồ Chí Minh tại Phủ Chủ tịch,khu_di_tich_chu_tich_ho_chi_minh_tai_phu_chu_tich,,,,approved
ADDRESS_000007,"Số 1 Hoàng Hoa Thám (Cổng Đỏ), Ba Đình, Hà Nội",Address,,"1 Hoàng Hoa Thám, Cổng Đỏ",so_1_hoang_hoa_tham_cong_do_ba_dinh_ha_noi,,,,approved
PERSON_000024,Hồ Chí Minh,Person,,Chủ tịch Hồ Chí Minh|Bác Hồ|Nguyễn Ái Quốc|Nguyễn Tất Thành,ho_chi_minh,,,,approved
ARCH_000078,Nhà 54 tại Khu Di tích Phủ Chủ tịch,Architecture,,Di tích Nhà 54,nha_54_tai_khu_di_tich_phu_chu_tich,,,,approved
ARCH_000079,Nhà sàn Bác Hồ tại Phủ Chủ tịch,Architecture,,Nhà sàn Bác Hồ|Di tích Nhà sàn,nha_san_bac_ho_tai_phu_chu_tich,,,,approved
ARCH_000080,Nhà 67 tại Khu Di tích Phủ Chủ tịch,Architecture,,Di tích Nhà 67|DK2,nha_67_tai_khu_di_tich_phu_chu_tich,,,,approved
ARCH_000081,Phòng làm việc Nhà 54,Architecture,,,phong_lam_viec_nha_54,,,,approved
ARCH_000082,Phòng ăn Nhà 54,Architecture,,,phong_an_nha_54,,,,approved
ARCH_000083,Phòng ngủ Nhà 54,Architecture,,,phong_ngu_nha_54,,,,approved
ARCH_000084,Ao cá Bác Hồ tại Khu Di tích Phủ Chủ tịch,Architecture,,Ao cá Bác Hồ,ao_ca_bac_ho_tai_khu_di_tich_phu_chu_tich,,,,approved
VALUE_000045,Khoảng 3.200 m²,Value,,,khoang_3_200_m,3200,m²,area,approved
HOBJ_000015,Bộ đồ ăn của Hồ Chí Minh tại Nhà 54,HeritageObject,,,bo_do_an_cua_ho_chi_minh_tai_nha_54,,,,approved
HOBJ_000016,Giường ngủ của Hồ Chí Minh tại Nhà 54,HeritageObject,,,giuong_ngu_cua_ho_chi_minh_tai_nha_54,,,,approved
HOBJ_000017,Tủ quần áo của Hồ Chí Minh tại Nhà 54,HeritageObject,,,tu_quan_ao_cua_ho_chi_minh_tai_nha_54,,,,approved
HOBJ_000018,Đài ZENITH của Hồ Chí Minh tại Nhà 67,HeritageObject,,,dai_zenith_cua_ho_chi_minh_tai_nha_67,,,,approved
HOBJ_000019,Đồng hồ cạnh giường tại Nhà 67,HeritageObject,,,dong_ho_canh_giuong_tai_nha_67,,,,approved
HOBJ_000020,Hai bản đồ quân sự tại Nhà 67,HeritageObject,,,hai_ban_do_quan_su_tai_nha_67,,,,approved
TIME_000036,Ngày 12 tháng 8 năm 2009,Time,,12/08/2009|2009-08-12,ngay_12_thang_8_nam_2009,,,,approved
TIME_000037,Ngày 1 tháng 5 năm 1967,Time,,01/05/1967|1967-05-01,ngay_1_thang_5_nam_1967,,,,approved
TIME_000038,Ngày 17 tháng 5 năm 1958,Time,,17/05/1958|1958-05-17,ngay_17_thang_5_nam_1958,,,,approved
TIME_000039,Ngày 2 tháng 9 năm 1969,Time,,02/09/1969|1969-09-02,ngay_2_thang_9_nam_1969,,,,approved
TIME_000040,Từ tháng 12 năm 1954 đến giữa tháng 5 năm 1958,Time,,12/1954–05/1958,tu_thang_12_nam_1954_den_giua_thang_5_nam_1958,,,,approved
TIME_000041,Từ tháng 5 năm 1958 đến tháng 8 năm 1969,Time,,05/1958–08/1969,tu_thang_5_nam_1958_den_thang_8_nam_1969,,,,approved
EVENT_000017,Hồ Chí Minh ở và làm việc tại Nhà 54,Event,,,ho_chi_minh_o_va_lam_viec_tai_nha_54,,,,approved
EVENT_000018,Hồ Chí Minh ở và làm việc tại Nhà sàn Phủ Chủ tịch,Event,,,ho_chi_minh_o_va_lam_viec_tai_nha_san_phu_chu_tich,,,,approved
EVENT_000019,Chủ tịch Hồ Chí Minh qua đời tại Nhà 67,Event,,,chu_tich_ho_chi_minh_qua_doi_tai_nha_67,,,,approved
MATERIAL_000005,Bê tông cốt thép,Material,,,be_tong_cot_thep,,,,approved
ACTIVITY_000015,Họp Bộ Chính trị,Activity,,,hop_bo_chinh_tri,,,,approved
PERSON_000025,Nguyễn Văn Ninh,Person,,Kiến trúc sư Nguyễn Văn Ninh,nguyen_van_ninh,,,,approved
ASTYLE_000007,Kiến trúc nhà sàn dân tộc Việt Bắc,ArchitecturalStyle,,,kien_truc_nha_san_dan_toc_viet_bac,,,,approved
PLACE_000011,Lăng Chủ tịch Hồ Chí Minh,Place,,Lăng Bác|Lăng Hồ Chủ tịch|Ho Chi Minh Mausoleum,lang_chu_tich_ho_chi_minh,,,,approved
ADDRESS_000008,"Quảng trường Ba Đình, đường Hùng Vương, phường Ba Đình, Hà Nội",Address,,,quang_truong_ba_dinh_duong_hung_vuong_phuong_ba_dinh_ha_noi,,,,approved
LOCATION_000006,Quảng trường Ba Đình,Location,,,quang_truong_ba_dinh,,,,approved
ARCH_000085,Bệ tam cấp Lăng Chủ tịch Hồ Chí Minh,Architecture,,,be_tam_cap_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000086,Khối trung tâm Lăng Chủ tịch Hồ Chí Minh,Architecture,,,khoi_trung_tam_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000087,Mái tam cấp Lăng Chủ tịch Hồ Chí Minh,Architecture,,,mai_tam_cap_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000088,Phòng thi hài Lăng Chủ tịch Hồ Chí Minh,Architecture,,,phong_thi_hai_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000089,Tiền sảnh Lăng Chủ tịch Hồ Chí Minh,Architecture,,,tien_sanh_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000090,Hệ cầu thang Lăng Chủ tịch Hồ Chí Minh,Architecture,,,he_cau_thang_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000091,Hàng cột vuông Lăng Chủ tịch Hồ Chí Minh,Architecture,,,hang_cot_vuong_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000092,Hệ cửa gỗ Lăng Chủ tịch Hồ Chí Minh,Architecture,,,he_cua_go_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000093,Lễ đài phía Nam Lăng Chủ tịch Hồ Chí Minh,Architecture,,,le_dai_phia_nam_lang_chu_tich_ho_chi_minh,,,,approved
ARCH_000094,Lễ đài phía Bắc Lăng Chủ tịch Hồ Chí Minh,Architecture,,,le_dai_phia_bac_lang_chu_tich_ho_chi_minh,,,,approved
HOBJ_000021,Dòng chữ Chủ tịch Hồ Chí Minh trên mặt chính Lăng,HeritageObject,,,dong_chu_chu_tich_ho_chi_minh_tren_mat_chinh_lang,,,,approved
HOBJ_000022,Hai hình cờ Đảng và cờ Tổ quốc ghép đá trong Lăng,HeritageObject,,,hai_hinh_co_dang_va_co_to_quoc_ghep_da_trong_lang,,,,approved
MATERIAL_000006,Đá hoa cương,Material,,Đá granite,da_hoa_cuong,,,,approved
MATERIAL_000007,Đá cẩm thạch,Material,,Đá marble,da_cam_thach,,,,approved
MATERIAL_000008,Đá hoa cương đỏ hồng,Material,,Granite đỏ hồng,da_hoa_cuong_do_hong,,,,approved
VALUE_000046,"21,6 m",Value,,,21_6_m,21.6,m,height,approved
VALUE_000047,"41,2 m",Value,,,41_2_m,41.2,m,width,approved
VALUE_000048,65 m,Value,,,65_m,65,m,length,approved
TIME_000042,Ngày 2 tháng 9 năm 1973,Time,,02/09/1973|1973-09-02,ngay_2_thang_9_nam_1973,,,,approved
TIME_000043,Ngày 29 tháng 8 năm 1975,Time,,29/08/1975|1975-08-29,ngay_29_thang_8_nam_1975,,,,approved
TIME_000044,Ngày 27 tháng 10 năm 1973,Time,,27/10/1973|1973-10-27,ngay_27_thang_10_nam_1973,,,,approved
TIME_000045,Ngày 19 tháng 5 năm 2001,Time,,19/05/2001|2001-05-19,ngay_19_thang_5_nam_2001,,,,approved
EVENT_000020,Khởi công xây dựng Lăng Chủ tịch Hồ Chí Minh,Event,,,khoi_cong_xay_dung_lang_chu_tich_ho_chi_minh,,,,approved
EVENT_000021,Khánh thành Lăng Chủ tịch Hồ Chí Minh,Event,,,khanh_thanh_lang_chu_tich_ho_chi_minh,,,,approved
EVENT_000022,Đổ mẻ bê tông móng đầu tiên của Lăng Chủ tịch Hồ Chí Minh,Event,,,do_me_be_tong_mong_dau_tien_cua_lang_chu_tich_ho_chi_minh,,,,approved
EVENT_000023,Lễ chào cờ đầu tiên trước Lăng Chủ tịch Hồ Chí Minh,Event,,,le_chao_co_dau_tien_truoc_lang_chu_tich_ho_chi_minh,,,,approved
ACTIVITY_000016,Viếng Chủ tịch Hồ Chí Minh tại Lăng,Activity,,,vieng_chu_tich_ho_chi_minh_tai_lang,,,,approved
PLACE_000012,Khu di tích K9 Đá Chông,Place,,Khu Di tích Chủ tịch Hồ Chí Minh tại Đá Chông|Khu căn cứ K9|Khu căn cứ K84|K9 Đá Chông,khu_di_tich_k9_da_chong,,,,approved
ADDRESS_000009,"Đá Chông, xã Bất Bạt, thành phố Hà Nội",Address,,,da_chong_xa_bat_bat_thanh_pho_ha_noi,,,,approved
ADMIN_000007,Xã Bất Bạt,AdministrativeArea,commune,,xa_bat_bat,,,,approved
ARCH_000095,Nhà hai tầng tại K9 Đá Chông,Architecture,,,nha_hai_tang_tai_k9_da_chong,,,,approved
ARCH_000096,Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9 Đá Chông,Architecture,,,nha_tuong_niem_chu_tich_ho_chi_minh_tai_k9_da_chong,,,,approved
ARCH_000097,Nhà kính tại K9 Đá Chông,Architecture,,,nha_kinh_tai_k9_da_chong,,,,approved
ARCH_000098,Phòng làm việc tại K9 Đá Chông,Architecture,,,phong_lam_viec_tai_k9_da_chong,,,,approved
ARCH_000099,Phòng họp tại K9 Đá Chông,Architecture,,,phong_hop_tai_k9_da_chong,,,,approved
ARCH_000100,Nhà phục vụ tại K9 Đá Chông,Architecture,,,nha_phuc_vu_tai_k9_da_chong,,,,approved
ARCH_000101,Nhà khách Trung ương tại K9 Đá Chông,Architecture,,,nha_khach_trung_uong_tai_k9_da_chong,,,,approved
ARCH_000102,Mái thượng Nhà tưởng niệm tại K9 Đá Chông,Architecture,,,mai_thuong_nha_tuong_niem_tai_k9_da_chong,,,,approved
ARCH_000103,Mái hạ Nhà tưởng niệm tại K9 Đá Chông,Architecture,,,mai_ha_nha_tuong_niem_tai_k9_da_chong,,,,approved
HOBJ_000023,Xe UAZ cứu thương FH-1468 tại K9,HeritageObject,,,xe_uaz_cuu_thuong_fh_1468_tai_k9,,,,approved
HOBJ_000024,Xe ZIL 157 biển số 470-189 tại K9,HeritageObject,,,xe_zil_157_bien_so_470_189_tai_k9,,,,approved
HOBJ_000025,Xe PAP biển số 31-162 tại K9,HeritageObject,,,xe_pap_bien_so_31_162_tai_k9,,,,approved
HOBJ_000026,Hệ thống tổng đài điện thoại tại K9,HeritageObject,,,he_thong_tong_dai_dien_thoai_tai_k9,,,,approved
TIME_000046,Tháng 5 năm 1957,Time,,05/1957|1957-05,thang_5_nam_1957,,,,approved
TIME_000047,Ngày 23 tháng 2 năm 1958,Time,,23/02/1958|1958-02-23,ngay_23_thang_2_nam_1958,,,,approved
TIME_000048,Ngày 15 tháng 3 năm 1960,Time,,15/03/1960|1960-03-15,ngay_15_thang_3_nam_1960,,,,approved
TIME_000049,Ngày 17 tháng 3 năm 2014,Time,,17/03/2014|2014-03-17,ngay_17_thang_3_nam_2014,,,,approved
TIME_000050,Ngày 2 tháng 9 năm 2015,Time,,02/09/2015|2015-09-02,ngay_2_thang_9_nam_2015,,,,approved
TIME_000051,Ngày 13 tháng 3 năm 1961,Time,,13/03/1961|1961-03-13,ngay_13_thang_3_nam_1961,,,,approved
TIME_000052,Ngày 23 tháng 2 năm 1962,Time,,23/02/1962|1962-02-23,ngay_23_thang_2_nam_1962,,,,approved
EVENT_000024,Hồ Chí Minh dừng chân tại Đá Chông tháng 5/1957,Event,,,ho_chi_minh_dung_chan_tai_da_chong_thang_5_1957,,,,approved
EVENT_000025,Hồ Chí Minh khảo sát và chọn Đá Chông làm căn cứ Trung ương năm 1958,Event,,,ho_chi_minh_khao_sat_va_chon_da_chong_lam_can_cu_trung_uong_nam_1958,,,,approved
EVENT_000026,Khánh thành Nhà tưởng niệm Chủ tịch Hồ Chí Minh tại K9,Event,,,khanh_thanh_nha_tuong_niem_chu_tich_ho_chi_minh_tai_k9,,,,approved
EVENT_000027,Hồ Chí Minh tiếp Đặng Dĩnh Siêu tại K9,Event,,,ho_chi_minh_tiep_dang_dinh_sieu_tai_k9,,,,approved
EVENT_000028,Hồ Chí Minh tiếp Giéc man Ti tốp tại K9,Event,,,ho_chi_minh_tiep_giec_man_ti_top_tai_k9,,,,approved
PERSON_000026,Đặng Dĩnh Siêu,Person,,,dang_dinh_sieu,,,,approved
PERSON_000027,Giéc man Ti tốp,Person,,Gherman Titov|German Titov|G. M. Titov,giec_man_ti_top,,,,approved
PLACE_000013,Nhà số 48 Hàng Ngang,Place,,Di tích 48 Hàng Ngang|Ngôi nhà 48 Hàng Ngang,nha_so_48_hang_ngang,,,,approved
ADDRESS_000010,"48 phố Hàng Ngang, Hà Nội",Address,,,48_pho_hang_ngang_ha_noi,,,,approved
ADDRESS_000011,"35 phố Hàng Cân, Hà Nội",Address,,,35_pho_hang_can_ha_noi,,,,approved
LOCATION_000007,Phố Hàng Ngang,Location,,,pho_hang_ngang,,,,approved
LOCATION_000008,Phố Hàng Cân,Location,,,pho_hang_can,,,,approved
PERSON_000028,Trịnh Văn Bô,Person,,,trinh_van_bo,,,,approved
PERSON_000029,Hoàng Thị Minh Hồ,Person,,,hoang_thi_minh_ho,,,,approved
ARCH_000104,Tầng một tại Nhà số 48 Hàng Ngang,Architecture,,,tang_mot_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000105,Tầng hai tại Nhà số 48 Hàng Ngang,Architecture,,,tang_hai_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000106,Phòng ở và làm việc của Hồ Chí Minh tại Nhà số 48 Hàng Ngang,Architecture,,,phong_o_va_lam_viec_cua_ho_chi_minh_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000107,Phòng họp Thường vụ Trung ương tại Nhà số 48 Hàng Ngang,Architecture,,,phong_hop_thuong_vu_trung_uong_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000108,Phòng tiếp khách tại Nhà số 48 Hàng Ngang,Architecture,,,phong_tiep_khach_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000109,Sân trong hình vuông tại Nhà số 48 Hàng Ngang,Architecture,,,san_trong_hinh_vuong_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000110,Giếng nước sân trong tại Nhà số 48 Hàng Ngang,Architecture,,,gieng_nuoc_san_trong_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000111,Cửa chính tại Nhà số 48 Hàng Ngang,Architecture,,,cua_chinh_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000112,Cửa hậu tại Nhà số 48 Hàng Ngang,Architecture,,,cua_hau_tai_nha_so_48_hang_ngang,,,,approved
ARCH_000113,Phòng tưởng niệm Hồ Chí Minh tầng ba tại Nhà số 48 Hàng Ngang,Architecture,,,phong_tuong_niem_ho_chi_minh_tang_ba_tai_nha_so_48_hang_ngang,,,,approved
HOBJ_000027,Bàn nhỏ Hồ Chí Minh làm việc tại Nhà số 48 Hàng Ngang,HeritageObject,,,ban_nho_ho_chi_minh_lam_viec_tai_nha_so_48_hang_ngang,,,,approved
HOBJ_000028,Bàn chữ nhật phòng họp tại Nhà số 48 Hàng Ngang,HeritageObject,,,ban_chu_nhat_phong_hop_tai_nha_so_48_hang_ngang,,,,approved
HOBJ_000029,Nhóm ghế tựa phòng họp tại Nhà số 48 Hàng Ngang,HeritageObject,,,nhom_ghe_tua_phong_hop_tai_nha_so_48_hang_ngang,,,,approved
HOBJ_000030,Giường Hồ Chí Minh từng nghỉ tại Nhà số 48 Hàng Ngang,HeritageObject,,,giuong_ho_chi_minh_tung_nghi_tai_nha_so_48_hang_ngang,,,,approved
TIME_000053,Ngày 25 tháng 8 năm 1945,Time,,25/08/1945|1945-08-25,ngay_25_thang_8_nam_1945,,,,approved
TIME_000054,Ngày 26 tháng 8 năm 1945,Time,,26/08/1945|1945-08-26,ngay_26_thang_8_nam_1945,,,,approved
TIME_000055,Ngày 29 tháng 4 năm 1979,Time,,29/04/1979|1979-04-29,ngay_29_thang_4_nam_1979,,,,approved
TIME_000056,Từ ngày 25/8 đến ngày 2/9/1945,Time,,1945-08-25/1945-09-02,tu_ngay_25_8_den_ngay_2_9_1945,,,,approved
EVENT_000029,Hồ Chí Minh đến ở Nhà số 48 Hàng Ngang,Event,,,ho_chi_minh_den_o_nha_so_48_hang_ngang,,,,approved
EVENT_000030,Cuộc họp Thường vụ Trung ương tại 48 Hàng Ngang ngày 26/8/1945,Event,,,cuoc_hop_thuong_vu_trung_uong_tai_48_hang_ngang_ngay_26_8_1945,,,,approved
EVENT_000031,Hồ Chí Minh soạn thảo Tuyên ngôn Độc lập tại 48 Hàng Ngang,Event,,,ho_chi_minh_soan_thao_tuyen_ngon_doc_lap_tai_48_hang_ngang,,,,approved
ACTIVITY_000017,Soạn thảo Tuyên ngôn Độc lập năm 1945,Activity,,,soan_thao_tuyen_ngon_doc_lap_nam_1945,,,,approved
ACTIVITY_000018,Dâng hương tưởng niệm Hồ Chí Minh,Activity,,,dang_huong_tuong_niem_ho_chi_minh,,,,approved
PLACE_000014,Di tích cách mạng 5D Hàm Long,Place,,Nhà số 5D Hàm Long|Di tích nhà 5D phố Hàm Long,di_tich_cach_mang_5d_ham_long,,,,approved
ADDRESS_000012,"5D phố Hàm Long, phường Cửa Nam, thành phố Hà Nội",Address,,,5d_pho_ham_long_phuong_cua_nam_thanh_pho_ha_noi,,,,approved
LOCATION_000009,Phố Hàm Long,Location,,,pho_ham_long,,,,approved
PERSON_000030,Ngô Gia Tự,Person,,,ngo_gia_tu,,,,approved
PERSON_000031,Nguyễn Đức Cảnh,Person,,,nguyen_duc_canh,,,,approved
PERSON_000032,Trần Văn Cung,Person,,Quốc Anh,tran_van_cung,,,,approved
PERSON_000033,Trịnh Đình Cửu,Person,,,trinh_dinh_cuu,,,,approved
PERSON_000034,Đỗ Ngọc Du,Person,,,do_ngoc_du,,,,approved
PERSON_000035,Nguyễn Phong Sắc,Person,,,nguyen_phong_sac,,,,approved
PERSON_000036,Dương Hạc Đính,Person,,,duong_hac_dinh,,,,approved
PERSON_000037,Nguyễn Tuân (Chi bộ 5D Hàm Long),Person,,Nguyễn Tuân,nguyen_tuan_chi_bo_5d_ham_long,,,,approved
PERSON_000038,Nguyễn Thị Liên,Person,,,nguyen_thi_lien,,,,approved
ARCH_000114,Gian ở lịch sử Nhà 5D Hàm Long,Architecture,,,gian_o_lich_su_nha_5d_ham_long,,,,approved
